id,text,label,label_id,template_id,split
219,ሚኒስቴሩ ስለ ደረሰኙ ማስጠንቀቂያ ከዛሬ ጀምሮ አውጥቷል።,Warning,4,Warning_08,train
220,እሰይ፣ ሌላ ችግር በፖሊስ ጣቢያ ዛሬ ማታ፣ ልክ የሚያስፈልገን ይሄው ነበር።,Sarcasm/Irony,5,Sarcasm/Irony_07,train
221,ደረሰኙን በዚህ ሳምንት ብንሞክር ጥሩ ይሆናል።,Suggestion,3,Suggestion_00,train
222,ዶክተሩ ወደ ገበያ ከጥቂት ደቂቃዎች በኋላ ሄደዋል።,Assertion,1,Assertion_07,train
223,በጣም ብልህ ነህ ጓደኛዬ፣ ሂሳቡን ረሳኸው።,Sarcasm/Irony,5,Sarcasm/Irony_04,train
224,የመሳሪያው ችግር በሚቀጥለው ሳምንት ከአስተማሪዋ ጋር እፈታለሁ።,Promise,8,Promise_11,train
225,እባክዎ ኮምፒዩተሩን በሚቀጥለው አመት ይላኩልኝ።,Request,0,Request_13,val
226,መንግስት ስለ ቤቱ ማስጠንቀቂያ ከአንድ ሰዓት በኋላ አውጥቷል።,Warning,4,Warning_08,train
227,ጠበቃው ወደ ባንክ ከዛሬ ጀምሮ ሄደዋል።,Assertion,1,Assertion_07,train
228,የመስኮቱ ችግር ዛሬ ማታ ከባልደረባዬ ጋር እፈታለሁ።,Promise,8,Promise_11,train
229,ቡናው ገና ወደ ሆስፒታል ከሰዓት በኋላ አልደረሰኝም።,Complaint,6,Complaint_07,train
230,ደህና ሁን ባልደረባዬ፣ እስከ ነገ እንገናኝ።,Phatic,7,Phatic_13,train
231,እባክዎ ካርታውን ለስራ አስኪያጁ ከአንድ ሰዓት በኋላ ይላኩልኝ።,Request,0,Request_00,train
232,በጣም ውጤታማ ነው ሚኒስቴሩ፣ በከዛሬ ጀምሮ ምንም አልተሰራም።,Sarcasm/Irony,5,Sarcasm/Irony_14,val
233,እባክዎ ወደ አውሮፕላን ማረፊያ ከዛሬ ጀምሮ ይምጡልኝ።,Request,0,Request_03,test
234,ደህና በዚህ አመት ይሁንልህ አለቃዬ።,Phatic,7,Phatic_02,train
235,ፋብሪካው ስለ ትዕዛዙ ማስጠንቀቂያ ከጥቂት ደቂቃዎች በኋላ አውጥቷል።,Warning,4,Warning_08,train
236,ጋዜጠኛው ወደ ትምህርት ቤት ከሰዓት በኋላ ሄደዋል።,Assertion,1,Assertion_07,train
237,እባክዎ ካርታውን ለዶክተሩ በሚቀጥለው ሳምንት ይላኩልኝ።,Request,0,Request_00,train
238,ከጓደኛዬ ጋር ከሁለት ቀናት በኋላ በአውሮፕላን ማረፊያ እገናኛለሁ።,Promise,8,Promise_04,val
239,ከአለቃዬ ጋር በሳምንቱ መጨረሻ በፍርድ ቤት እገናኛለሁ።,Promise,8,Promise_04,val
240,ፋብሪካው ስለ ቡናው ማስጠንቀቂያ ነገ ከሰዓት በኋላ አውጥቷል።,Warning,4,Warning_08,train
241,ጓደኛዬ ወደ አውሮፕላን ማረፊያ ከአንድ ሰዓት በኋላ ሄደዋል።,Assertion,1,Assertion_07,train
242,የማሽኑ ችግር ነገ ጠዋት ከዶክተሩ ጋር እፈታለሁ።,Promise,8,Promise_11,train
243,እሰይ፣ ሌላ ችግር በሆስፒታል በሚቀጥለው ሳምንት፣ ልክ የሚያስፈልገን ይሄው ነበር።,Sarcasm/Irony,5,Sarcasm/Irony_07,train
244,የቡናው ዋጋውን ነገ ከሰዓት በኋላ ብንቀንስ ደንበኞች ይጨምራሉ።,Suggestion,3,Suggestion_07,train
245,እንዴት ጥሩ ነው ጠበቃው፣ ዛሬ ማታ ደግሞ ዘገየ።,Sarcasm/Irony,5,Sarcasm/Irony_10,val
246,ስራ አስኪያጁ ወደ ፍርድ ቤት ነገ ሄደዋል።,Assertion,1,Assertion_07,train
247,በጣም ብልህ ነህ ዶክተሩ፣ ጥያቄውን ረሳኸው።,Sarcasm/Irony,5,Sarcasm/Irony_04,train
248,መንግስት ስለ ደረሰኙ ማስጠንቀቂያ ከዛሬ ጀምሮ አውጥቷል።,Warning,4,Warning_08,train
249,እባክዎ መጽሐፉን ለሹፌሩ ነገ ይላኩልኝ።,Request,0,Request_00,train
250,ሪፖርቱ ገና ወደ ፋብሪካ በዚህ ወር አልደረሰኝም።,Complaint,6,Complaint_07,train
251,የደብዳቤው ችግር ነገ ጠዋት ከሚኒስትሩ ጋር እፈታለሁ።,Promise,8,Promise_11,train
252,ጋዜጠኛው ስብሰባውን ከሶስት ሰዓት በኋላ መርተዋል።,Assertion,1,Assertion_03,val
253,እንኳን ደስ አለህ ሚኒስትሩ፣ ስለ ስጦታው እንደገና ተሳስተሃል።,Sarcasm/Irony,5,Sarcasm/Irony_13,train
254,የኤጀንሲው ጥያቄ አልቀበልም።,Refusal,2,Refusal_07,train
255,እባክዎ ኮምፒዩተሩን ለአለቃዬ ከምሽቱ ጀምሮ ይላኩልኝ።,Request,0,Request_00,train
256,ፋብሪካ በዚህ አመት ተከፍቷል።,Assertion,1,Assertion_14,train
257,አዎ በርግጥ፣ የስቱዲዮው እቅድ በከሰዓት በኋላ በጭራሽ አይከሽፍም።,Sarcasm/Irony,5,Sarcasm/Irony_11,train
258,እባክዎ ይቅርታ፣ ኮምፒዩተሩን ከምሽቱ ጀምሮ ማቅረብ አልችልም።,Refusal,2,Refusal_09,train
259,ድርጅቱ ቃል የገባውን ዛሬ አላከበረም።,Complaint,6,Complaint_02,test
260,እንኳን ደስ አለህ ሹፌሩ፣ ስለ ምርቱ እንደገና ተሳስተሃል።,Sarcasm/Irony,5,Sarcasm/Irony_13,train
261,ከመምህሩ ጋር ስለ ውሃው ጉዳይ መስማማት አልችልም።,Refusal,2,Refusal_06,train
262,ደንበኛው ወደ መንገድ ላይ ዛሬ ማታ ሄደዋል።,Assertion,1,Assertion_07,train
263,ይቅርታ፣ ገንዘቡን ነገ ማድረግ አልችልም።,Refusal,2,Refusal_00,train
264,ይቅርታ፣ ቁልፉን በሚቀጥለው አመት ማድረግ አልችልም።,Refusal,2,Refusal_00,train
265,ሹፌሩ ወደ ስብሰባ ክፍል ከሁለት ቀናት በኋላ ሄደዋል።,Assertion,1,Assertion_07,train
266,መስኮቱ ገና ወደ መንገድ ላይ በዚህ ወር አልደረሰኝም።,Complaint,6,Complaint_07,train
267,ነጋዴው ወደ አውሮፕላን ማረፊያ ከዛሬ ጀምሮ ሄደዋል።,Assertion,1,Assertion_07,train
268,እንኳን ደስ አለህ ሹፌሩ፣ ስለ መጽሐፉ እንደገና ተሳስተሃል።,Sarcasm/Irony,5,Sarcasm/Irony_13,train
269,ይህን በሩን ከነጋዴው መቀበል አልችልም።,Refusal,2,Refusal_03,train
270,እባክዎ ፕሮጀክቱን ለዶክተሩ ከሶስት ሰዓት በኋላ ይላኩልኝ።,Request,0,Request_00,train
271,የቁልፉ ችግር ከጥቂት ደቂቃዎች በኋላ ከባልደረባዬ ጋር እፈታለሁ።,Promise,8,Promise_11,train
272,ልብሱ በአውሮፕላን ማረፊያ ይገኛል።,Assertion,1,Assertion_00,test
273,ስራ አስኪያጁ፣ ስራ በቤት እንዴት ነው?,Phatic,7,Phatic_09,val
274,ማዕከሉ ስለ ሪፖርቱ ማስጠንቀቂያ ነገ ጠዋት አውጥቷል።,Warning,4,Warning_08,train
275,እባክዎ ይቅርታ፣ ልብሱን በሳምንቱ መጨረሻ ማቅረብ አልችልም።,Refusal,2,Refusal_09,train
276,ስለ ውሃው ጉዳይ ከሚኒስትሩ ጋር እንወያይ።,Suggestion,3,Suggestion_10,train
277,ሚኒስትሩ ወደ ትምህርት ቤት ከዛሬ ጀምሮ ሄደዋል።,Assertion,1,Assertion_07,train
278,ዶክተሩ፣ እንደምን አደርክ ነገ ከሰዓት በኋላ?,Phatic,7,Phatic_01,train
279,ይህን ሃሳብ ስለ ሪፖርቱ አልቀበልም።,Refusal,2,Refusal_14,val
280,ደብዳቤው ጥራት ያለው ነው።,Assertion,1,Assertion_05,test
281,ከጓደኛዬ ጋር በሳምንቱ መጨረሻ መነጋገር ይሻላል።,Suggestion,3,Suggestion_06,val
282,የመስኮቱ ወጪውን በሆስፒታል ብንቀንስ የተሻለ ነው።,Suggestion,3,Suggestion_13,train
283,እንዴት ጥሩ ነው ሹፌሩ፣ ከሁለት ቀናት በኋላ ደግሞ ዘገየ።,Sarcasm/Irony,5,Sarcasm/Irony_10,val
284,እባክዎ ምርቱን ለአለቃዬ ዛሬ ማታ ይላኩልኝ።,Request,0,Request_00,train
285,የመሳሪያው ዋጋውን ከጥቂት ደቂቃዎች በኋላ ብንቀንስ ደንበኞች ይጨምራሉ።,Suggestion,3,Suggestion_07,train
286,እርግጠኛ ነኝ ሚኒስትሩ በሳምንቱ መጨረሻ ይደርሳሉ፣ እንደ ሁልጊዜው።,Sarcasm/Irony,5,Sarcasm/Irony_05,test
287,ካርታውን በጥንቃቄ ለጋዜጠኛው እይዛለሁ።,Promise,8,Promise_07,train
288,መሐንዲሱ ሪፖርቱን ነገ ጠዋት አቅርበዋል።,Assertion,1,Assertion_13,test
289,ስራ አስኪያጁ ወደ ፍርድ ቤት ነገ ከሰዓት በኋላ ሄደዋል።,Assertion,1,Assertion_07,train
290,ሪፖርቱ ገና ወደ ፖሊስ ጣቢያ በሚቀጥለው አመት አልደረሰኝም።,Complaint,6,Complaint_07,train
291,ስራ አስኪያጁ ወደ አውሮፕላን ማረፊያ በስብሰባው ወቅት ሄደዋል።,Assertion,1,Assertion_07,train
292,እንኳን ደስ አለህ አስተማሪዋ ዛሬ ማታ።,Phatic,7,Phatic_07,train
293,እንዴት ደስ ይላል፣ ስራ አስኪያጁ እንደገና በሚቀጥለው አመት ዘገዩ።,Sarcasm/Irony,5,Sarcasm/Irony_03,train
294,እባክዎ ስልኩን ለፖሊሱ ነገ ከሰዓት በኋላ ይላኩልኝ።,Request,0,Request_00,train
295,እንኳን ደስ አለህ አስተማሪዋ ከምሽቱ ጀምሮ።,Phatic,7,Phatic_07,train
296,አዎ በእርግጥ፣ ሹፌሩ ዛሬ ትመጣለህ ብዬ አላምንም።,Sarcasm/Irony,5,Sarcasm/Irony_01,test
297,ሰነዱ ገና ወደ ገበያ ነገ አልደረሰኝም።,Complaint,6,Complaint_07,train
298,የካርታው ዋጋውን ዛሬ ማታ ብንቀንስ ደንበኞች ይጨምራሉ።,Suggestion,3,Suggestion_07,train
299,ማሽኑን በጥንቃቄ ለዶክተሩ እይዛለሁ።,Promise,8,Promise_07,train
300,እባክዎ ይቅርታ፣ ፋይሉን በስብሰባው ወቅት ማቅረብ አልችልም።,Refusal,2,Refusal_09,train
301,ዛሬ ወደ አውሮፕላን ማረፊያ እመጣለሁ።,Promise,8,Promise_00,train
302,ምርቱ ገና ወደ ቤት ከምሽቱ ጀምሮ አልደረሰኝም።,Complaint,6,Complaint_07,train
303,በዚህ አመት በቢሮ መገኘት አልችልም።,Refusal,2,Refusal_04,val
304,መስኮቱ ከጓደኛዬ አጠገብ አደገኛ ሊሆን ይችላል።,Warning,4,Warning_01,test
305,እባክህ ለመስኮቱ ይህን ዘዴ ከዛሬ ጀምሮ ተጠቀም።,Suggestion,3,Suggestion_04,train
306,ስለ መስኮቱ ጉዳይ ከጋዜጠኛው ጋር እንወያይ።,Suggestion,3,Suggestion_10,train
307,ድርጅቱ ስለ ቁልፉ ማስጠንቀቂያ ከምሽቱ ጀምሮ አውጥቷል።,Warning,4,Warning_08,train
308,ከጥቂት ደቂቃዎች በኋላ በመጋዘን መገኘት አልችልም።,Refusal,2,Refusal_04,val
309,እባክዎ ውሉን ለመሐንዲሱ በዚህ ወር ይላኩልኝ።,Request,0,Request_00,train
310,እባክዎ መጽሐፉን ለጓደኛዬ በዚህ ወር ይላኩልኝ።,Request,0,Request_00,train
311,እባክዎ መጽሐፉን ለነጋዴው በዚህ አመት ይላኩልኝ።,Request,0,Request_00,train
312,የማሽኑ ዋጋ በዚህ ወር ጨምሯል።,Assertion,1,Assertion_12,val
313,የካርታው ችግር ነገ ከሰዓት በኋላ ከሚኒስትሩ ጋር እፈታለሁ።,Promise,8,Promise_11,train
314,ማዕከሉ ስለ መልእክቱ ማስጠንቀቂያ ከሁለት ቀናት በኋላ አውጥቷል።,Warning,4,Warning_08,train
315,ውሉ ገና ወደ ቤት ከጥቂት ደቂቃዎች በኋላ አልደረሰኝም።,Complaint,6,Complaint_07,train
316,ትዕዛዙ ገና ወደ ቤት ነገ ጠዋት አልደረሰኝም።,Complaint,6,Complaint_07,train
317,የቤቱ ችግር ከሰዓት በኋላ ከጠበቃው ጋር እፈታለሁ።,Promise,8,Promise_11,train
318,መንግስት ስለ ጥያቄው ማስጠንቀቂያ በዚህ አመት አውጥቷል።,Warning,4,Warning_08,train
319,እባክዎ መሳሪያውን ለደንበኛው በሳምንቱ መጨረሻ ይላኩልኝ።,Request,0,Request_00,train
320,ቅሬታዬን ለፖሊሱ ከሁለት ቀናት በኋላ ብናገርም ማንም አልሰማኝም።,Complaint,6,Complaint_14,val
321,ፋይሉ ገና ወደ ፍርድ ቤት በስብሰባው ወቅት አልደረሰኝም።,Complaint,6,Complaint_07,train
322,የማሽኑ ችግር ነገ ከአስተማሪዋ ጋር እፈታለሁ።,Promise,8,Promise_11,train
323,መሳሪያው ገና ወደ ፍርድ ቤት ከሁለት ቀናት በኋላ አልደረሰኝም።,Complaint,6,Complaint_07,train
324,በከተማው ውስጥ ከዛሬ ጀምሮ ንጽህና ጎድሏል።,Complaint,6,Complaint_13,test
325,ፋብሪካው ነገ አዲስ ምርት አስተዋውቋል።,Assertion,1,Assertion_02,val
326,አለቃዬ ወደ መጋዘን በስብሰባው ወቅት ሄደዋል።,Assertion,1,Assertion_07,train
327,እንደምን አለህ በስብሰባ ክፍል፣ ሚኒስትሩ?,Phatic,7,Phatic_11,val
328,ባልደረባዬ፣ ቤተሰብ በፍርድ ቤት እንዴት ናቸው?,Phatic,7,Phatic_05,val
329,ኤጀንሲው ስለ መስኮቱ ማስጠንቀቂያ በዚህ ወር አውጥቷል።,Warning,4,Warning_08,train
330,ሰላም ፖሊሱ፣ ነገ እንዴት ነህ?,Phatic,7,Phatic_00,train
331,ከጋዜጠኛው ጋር ስለ ትዕዛዙ ጉዳይ መስማማት አልችልም።,Refusal,2,Refusal_06,train
332,እንዴት ጎበዝ ነህ መሐንዲሱ፣ በሩን ሰብረኸዋል!,Sarcasm/Irony,5,Sarcasm/Irony_00,train
333,በጣም ብልህ ነህ ስራ አስኪያጁ፣ ኮምፒዩተሩን ረሳኸው።,Sarcasm/Irony,5,Sarcasm/Irony_04,train
334,በስብሰባ ክፍል በዚህ አመት ንጽህና ጎድሏል።,Complaint,6,Complaint_13,test
335,ፕሮጀክቱ በመንገድ ላይ ይገኛል።,Assertion,1,Assertion_00,test
336,ስለ ገንዘቡ ጉዳይ ከሚኒስትሩ ጋር እንወያይ።,Suggestion,3,Suggestion_10,train
337,ደህና በዚህ አመት ይሁንልህ ጓደኛዬ።,Phatic,7,Phatic_02,train
338,መሳሪያው ገና ወደ ሆስፒታል ዛሬ ማታ አልደረሰኝም።,Complaint,6,Complaint_07,train
339,እንዴት ጎበዝ ነህ ባልደረባዬ፣ ምርቱን ሰብረኸዋል!,Sarcasm/Irony,5,Sarcasm/Irony_00,train
340,ስራው ነገ ከአለቃዬ ጋር አልተጠናቀቀም።,Complaint,6,Complaint_03,test
341,ባልደረባዬ፣ ቤተሰብ በፋብሪካ እንዴት ናቸው?,Phatic,7,Phatic_05,val
342,ጋዜጠኛው፣ ጤና ይስጥልኝ በቤት።,Phatic,7,Phatic_03,train
343,ደህና እደር ባልደረባዬ፣ ከሁለት ቀናት በኋላ እንገናኝ።,Phatic,7,Phatic_06,train
344,የቦርሳው ችግር ከሰዓት በኋላ ከአለቃዬ ጋር እፈታለሁ።,Promise,8,Promise_11,train
345,መሐንዲሱ፣ እንደምን አደርክ በዚህ ሳምንት?,Phatic,7,Phatic_01,train
346,ይህን ሂሳቡን ከመሐንዲሱ መቀበል አልችልም።,Refusal,2,Refusal_03,train
347,ፕሮጀክቱን በዚህ አመት ከጋዜጠኛው ጋር ብንጀምር ይሻላል።,Suggestion,3,Suggestion_08,val
348,ከነጋዴው ጋር በዚህ አመት በመንገድ ላይ እገናኛለሁ።,Promise,8,Promise_04,val
349,እባክዎ ትዕዛዙን ለጋዜጠኛው ከዛሬ ጀምሮ ይላኩልኝ።,Request,0,Request_00,train
350,እባክዎ መጽሐፉን ለአስተማሪዋ በሚቀጥለው አመት ይላኩልኝ።,Request,0,Request_00,train
351,ከሚኒስትሩ ጋር ከሶስት ሰዓት በኋላ በፋብሪካ እገናኛለሁ።,Promise,8,Promise_04,val
352,ባልደረባዬ ወደ ትምህርት ቤት በሚቀጥለው ወር ሄደዋል።,Assertion,1,Assertion_07,train
353,ድርጅቱ ስለ መስኮቱ ማስጠንቀቂያ በዚህ አመት አውጥቷል።,Warning,4,Warning_08,train
354,የገንዘቡ ችግር ከአንድ ሰዓት በኋላ ከመምህሩ ጋር እፈታለሁ።,Promise,8,Promise_11,train
355,ከጋዜጠኛው ጋር ስለ ሪፖርቱ ጉዳይ መስማማት አልችልም።,Refusal,2,Refusal_06,train
356,ስለ ውሉ ጉዳይ ከነጋዴው ጋር እንወያይ።,Suggestion,3,Suggestion_10,train
357,ሱቅ በሚቀጥለው ሳምንት ተከፍቷል።,Assertion,1,Assertion_14,train
358,ባልደረባዬ ሪፖርቱን ከዛሬ ጀምሮ አቅርበዋል።,Assertion,1,Assertion_13,test
359,ያልተፈቀደ ግቢ ወደ ሱቅ በዚህ ወር አይግቡ።,Warning,4,Warning_09,test
360,የፋይሉ ችግር ከምሽቱ ጀምሮ ከስራ አስኪያጁ ጋር እፈታለሁ።,Promise,8,Promise_11,train
361,እባክዎ ምርቱን ለጓደኛዬ በሚቀጥለው አመት ይላኩልኝ።,Request,0,Request_00,train
362,ዛሬ ማታ በመጋዘን መገኘት አልችልም።,Refusal,2,Refusal_04,val
363,ፖሊሱ ወደ ስብሰባ ክፍል በዚህ ሳምንት ሄደዋል።,Assertion,1,Assertion_07,train
364,ፋብሪካው ስለ ስጦታው ማስጠንቀቂያ በዚህ አመት አውጥቷል።,Warning,4,Warning_08,train
365,ከሚኒስትሩ ጋር ከምሽቱ ጀምሮ በከተማው ውስጥ እገናኛለሁ።,Promise,8,Promise_04,val
366,ገንዘብዎን ይጠብቁ፣ በፖሊስ ጣቢያ ነገ ከሰዓት በኋላ ስርቆት ተከስቷል።,Warning,4,Warning_05,val
367,ልብሱን በጥንቃቄ ከሚኒስትሩ ጋር ብንመረምር ይሻላል።,Suggestion,3,Suggestion_11,val
368,በጣም ብልህ ነህ ጠበቃው፣ ደብዳቤውን ረሳኸው።,Sarcasm/Irony,5,Sarcasm/Irony_04,train
369,እንዴት ደስ ይላል፣ ሚኒስትሩ እንደገና በሚቀጥለው ወር ዘገዩ።,Sarcasm/Irony,5,Sarcasm/Irony_03,train
370,እንዴት ጎበዝ ነህ መምህሩ፣ ቦርሳውን ሰብረኸዋል!,Sarcasm/Irony,5,Sarcasm/Irony_00,train
