id,label_id,label,sentence
382,5,Request,እባክዎ ስብሰባ ይላኩልኝ።
383,1,Complaint,ሁልጊዜ ሙዚቃ ይጎድላል።
384,6,Sarcasm/Irony,አዎ፣ ይህ ገንዘብ በጣም ጠቃሚ ነው... (በሳቅ)።
385,1,Complaint,እኔ ኮንትራት ስለ ዘገይተኛ መሆኑ ያማርራል።
386,8,Warning,እህቴ ኮንትራት አትንካ።
387,6,Sarcasm/Irony,አዎ፣ ይህ ጉብኝት በጣም ጠቃሚ ነው... (በሳቅ)።
388,2,Phatic,እግዚአብሔር ከጎንህ ይሁን ነጋዴዎች።
389,8,Warning,እሱ ጨዋታ አትንካ።
390,7,Suggestion,አንድ ሰው ሆቴል ቢጠቀም ይሻላል።
391,4,Refusal,እናንተ ሰላም አይፈልግም።
392,8,Warning,ተጠንቀቅ አሁን።
393,0,Assertion,እውነቱን ለመናገር ጨዋታ ትንሽ ነው።
394,4,Refusal,ጎረቤቴ ፈቃድ አይፈልግም።
395,2,Phatic,ሰላም ወጣቱ፣ ምን ሰራሽ ነገ?
396,4,Refusal,ዳኛው ክፍያ አይፈልግም።
397,2,Phatic,ምን ዜና አለ ከ ትምህርት ቤት እኔ?
398,2,Phatic,ሰላም አንዳንድ ሰዎች፣ ምን ሰራህ ከ ሬስቶራንት?
399,6,Sarcasm/Irony,እንዴት አስቸጋሪ ምክር ነው! (በቀልድ)።
400,5,Request,እባክሽ እረፍት ስጠኝ።
401,3,Promise,ከዚህ በፊት ገበሬዎች ምክር ያመጣል።
402,8,Warning,ተጠንቀቅ! ሙዚቃ አስደሳች ነው።
403,1,Complaint,አንቺ ስለ ፕሮጀክት ቅሬታ አለው።
404,1,Complaint,ለምን ዕድል እንዲህ ቀላል ነው?
405,1,Complaint,ይህ ዕረፍት በጣም አደገኛ ነው፣ አልወድም።
406,6,Sarcasm/Irony,አዎ ወጣቶች በጣም ፈጣን ነው... (በቀልድ)።
407,8,Warning,ወንድሞች አገልግሎት አትንካ።
408,3,Promise,ነገ ተማሪዎች እድል ያመጣል።
409,7,Suggestion,ልጆች ቤት ቢያደርግ ይሻላል።
410,7,Suggestion,ወጣቶች መንገድ ቢያደርግ ይሻላል።
411,7,Suggestion,ወጣቶች መፍትሄ ቢያደርግ ይሻላል።
412,0,Assertion,ዛሬ ሰራተኛው ቤት ነበር።
413,6,Sarcasm/Irony,እርግጥ ነው፣ ኮምፒውተር በጣም መጥፎ ነው... (በቀልድ)።
414,0,Assertion,እውነቱን ለመናገር ምክር ትልቅ ነው።
415,2,Phatic,እግዚአብሔር ይጠብቅሽ ልጆች።
416,0,Assertion,ኮምፒውተር በጣም ያሳዝናል ነው።
417,0,Assertion,ፖሊሱ መጽሐፍ ርካሽ አስፈላጊ ነው።
418,5,Request,ይህን እርዳታ ማየት እችላለሁ?
419,2,Phatic,እንዴት አመሸህ ደንበኞች?
420,2,Phatic,ደህና እንደምትሆን ከ ባንክ ተስፋ አደርጋለሁ።
421,3,Promise,ቃል እገባለሁ ሙዚቃ እንደሚሆን።
422,3,Promise,አትጨነቅ፣ ጉዞ እከፍላለሁ።
423,3,Promise,አንድ ሰው በጊዜው ይመጣል ብሎ ቃል ገብቷል።
424,8,Warning,አባቴ ደስታ አትንካ።
425,1,Complaint,ብዙ ሰዎች ስለ ሙያ ቅሬታ አለው።
426,4,Refusal,ወዳጄ መፍትሄ አይፈልግም።
427,1,Complaint,ባለሙያው ስለ ጨዋታ ቅሬታ አለው።
428,0,Assertion,እውነቱን ለመናገር ሆቴል መጥፎ ነው።
429,5,Request,እባክህ ድልድይ አስረዳኝ።
430,2,Phatic,እግዚአብሔር ይባርክህ ባለቤቴ።
431,7,Suggestion,ሐኪሙ መኪና ቢጠቀም ይሻላል።
432,5,Request,እህቴ ምግብ ማግኘት ይችላል?
433,2,Phatic,ደህና እንደምታድሪ ተስፋ አደርጋለሁ ባለሙያው።
434,3,Promise,አለቃዬ ከዚህ በኋላ ይመጣል ብሎ ቃል ገብቷል።
435,5,Request,ወንድሞች ኮንትራት ማግኘት ይችላል?
436,7,Suggestion,እንደእኔ አስተያየት ቁልፍ መቀየር ይሻላል።
437,2,Phatic,ደህና ቀን ይሁንልህ ከ መንገድ።
438,0,Assertion,መጽሔት በጣም ከባድ ነው።
439,1,Complaint,ይህ ሙዚቃ በጣም ውድ ነው፣ አልወድም።
440,8,Warning,ተጠንቀቅ! ድልድይ ያሳዝናል ነው።
441,2,Phatic,ደህና እንደምትሆኚ ከ ባህር ዳር ተስፋ አደርጋለሁ።
442,4,Refusal,ይቅርታ፣ ሙያ አልሰጥም።
443,0,Assertion,በጊዜው ሰራተኞች ቢሮ ነበር።
444,4,Refusal,አይ፣ ፊልም አልችልም።
445,3,Promise,በማለዳ ባለቤቴ ህንፃ ታመጣለች።
446,8,Warning,ተጠንቀቅ! ቦታ አስፈላጊ ነው።
447,7,Suggestion,ይህን ደብዳቤ መሞከር ጥሩ ነው።
448,0,Assertion,ክፍያ አስፈላጊ ነው።
449,5,Request,ታካሚዎች መኪና ማግኘት ይችላል?
450,0,Assertion,ምግብ ቤት በጣም አዲስ ነው።
451,4,Refusal,እናቴ ምግብ አይፈልግም።
452,6,Sarcasm/Irony,አዎ፣ ሐኪሙ በጣም ብልህ ነው... (በተቃራኒ)።
453,7,Suggestion,ጓደኞች እረፍት ቢያደርግ ይሻላል።
454,8,Warning,ተጠንቀቅ! ኮንትራት ዘገይተኛ ነው።
455,8,Warning,ተጠንቀቅ! ሽልማት አስቸጋሪ ነው።
456,1,Complaint,በሳምንት ሴቶች መጽሐፍ አላገኘም።
457,1,Complaint,ለምን ብር እንዲህ አስፈላጊ ነው?
458,8,Warning,ተጠንቀቅ በማለዳ።
459,1,Complaint,ይህ ድርጊት በጣም ንጹህ ነው፣ አልወድም።
460,7,Suggestion,እህቶች ችግር ቢያደርግ ይሻላል።
461,5,Request,አንዳንድ ሰዎች እረፍት ማግኘት ይችላል?
462,5,Request,እናቴ ዜና ማግኘት ይችላል?
463,6,Sarcasm/Irony,እንዴት ያለ ፍጹም ሙዚቃ ነው! (በሳቅ)።
464,8,Warning,ተጠንቀቅ! መፍትሄ አስቸጋሪ ነው።
465,6,Sarcasm/Irony,እርግጥ፣ አገልግሎት በጣም ውድ ነው... (በአስቂኝ)።
466,7,Suggestion,እኔ ትምህርት እንድታደርግ እመክራለሁ።
467,0,Assertion,ክፍያ በጣም አዲስ ነው።
468,7,Suggestion,አንቺ ሀሳብ ቢጠቀም ይሻላል።
469,5,Request,እባክህ ጊዜ ስጠኝ።
470,1,Complaint,ዕድል አልሰራም፣ ችግር አለ።
471,6,Sarcasm/Irony,እናንተ ሁልጊዜ ትክክል ነው፣ እርግጥ ነው... (በሳቅ)።
472,5,Request,ልጄ ገንዘብ ማግኘት ይችላል?
473,8,Warning,ተጠንቀቅ! እቅድ ርካሽ ነው።
474,6,Sarcasm/Irony,እንዴት ያለ ፍጹም መረጃ ነው! (በሳቅ)።
475,7,Suggestion,ምናልባት አገልግሎት ማድረግ ይሻላል።
476,3,Promise,ትናንት ወንድሜ መድሃኒት ያመጣል።
477,8,Warning,አትርሳ ገንዘብ።
478,4,Refusal,ታካሚዎች ቦታ አይፈልግም።
479,7,Suggestion,ምናልባት ድል ማድረግ ይሻላል።
480,7,Suggestion,ምናልባት ጥሩ ሆቴል መግዛት?
481,0,Assertion,በሰዓት እኛ ሆስፒታል ነበር።
482,8,Warning,ይህን ዜና አታድርግ።
483,4,Refusal,እህቶች ፕሮጀክት አይፈልግም።
484,6,Sarcasm/Irony,አዎ፣ አባቶች በጣም ብልህ ነው... (በተቃራኒ)።
485,0,Assertion,ኮንትራት በጣም አዲስ ነው።
486,8,Warning,ሹፌሩ መጽሐፍ አትንካ።
487,0,Assertion,እኔ ምክር እንደሚያስፈልግ አውቃለሁ።
488,5,Request,እናቶች ህንፃ ማግኘት ይችላል?
489,7,Suggestion,መምህራን ስልጠና ቢያደርግ ይሻላል።
490,4,Refusal,ተማሪው ዜና አይፈልግም።
491,5,Request,ሐኪሙ መኪና ማግኘት ይችላል?
492,0,Assertion,ሰራተኞች መፍትሄ አለው።
493,5,Request,እባክዎ ስብሰባ ያድርጉልኝ።
494,0,Assertion,ይህ ጉብኝት አደገኛ መሆኑን እረጋገጣለሁ።
495,0,Assertion,ባለቤቴ ነገ ገበያ ይገኛል።
496,3,Promise,ከዚህ በፊት ልጄ መጽሐፍ ታመጣለች።
497,5,Request,ጓደኞች ብር ማግኘት ይችላል?
498,4,Refusal,እሷ ዕረፍት አይፈልግም።
499,8,Warning,ተጠንቀቅ! ድርጊት አደገኛ ነው።
500,2,Phatic,ሰላም ነጋዴዎች፣ እንዴት ነው ሁኔታው?
501,7,Suggestion,ምናልባት አሮጌ እርዳታ መግዛት?
502,0,Assertion,አባቴ ዜና አላት።
503,0,Assertion,አንድ ሰው ውሃ ፈጣን አለች።
504,8,Warning,ይህን እርዳታ አታድርግ።
505,1,Complaint,ልጄ መጽሔት ስለ ትንሽ መሆኑ ያማርራል።
506,7,Suggestion,ሰራተኞች ጊዜ ቢጠቀም ይሻላል።
507,4,Refusal,ይቅርታ፣ እቅድ አልሰጥም።
508,2,Phatic,እንዴት አለፍክ ከ ሬስቶራንት እኛ?
509,1,Complaint,አባቴ ከ ስራ ጋር ችግር አለው።
510,3,Promise,እኛ በማለዳ ትመጣለች ብሎ ቃል ገብቷል።
511,0,Assertion,እውነቱን ለመናገር ጉዞ ዘገይተኛ ነው።
512,7,Suggestion,ይህን መድሃኒት መሞከር ጥሩ ነው።
513,8,Warning,ሰራተኞች ወረቀት አትንካ።
514,4,Refusal,ባለቤቴ ወረቀት አይፈልግም።
515,5,Request,ሁሉም ኮምፒውተር ማግኘት ይችላል?
516,3,Promise,ቃል እገባለሁ ቦታ እንደሚሆን።
517,8,Warning,ተጠንቀቅ! ደስታ አሮጌ ነው።
518,2,Phatic,መልካም ምሽት አባቴ።
519,4,Refusal,እናንተ ስብሰባ አይፈልግም።
520,6,Sarcasm/Irony,እርግጥ፣ እናንተ በጣም ታማኝ ነው... (በአስቂኝ)።
521,7,Suggestion,ሐኪሞች ጉብኝት ቢያደርግ ይሻላል።
522,3,Promise,ከዚህ በኋላ ደንበኞች መጽሐፍ ታመጣለች።
523,7,Suggestion,እንግዶች ውሃ ቢያደርግ ይሻላል።
524,8,Warning,አስተናጋጁ ሙዚቃ አትንካ።
525,5,Request,ሐኪሞች ጉዞ ማግኘት ይችላል?
526,3,Promise,ይህን ፊልም እጠብቃለሁ።
527,0,Assertion,ነገ ጎረቤቴ ቢሮ ነበር።
528,7,Suggestion,ዳኛው ጤና ቢያደርግ ይሻላል።
529,1,Complaint,ይህ ፊልም በጣም ርካሽ ነው፣ አልወድም።
530,3,Promise,በማታ ሐኪሙ ምግብ ያመጣል።
531,8,Warning,ገበሬዎች ቤት አትንካ።
532,3,Promise,በፍጥነት ሁሉም ሙዚቃ ታመጣለች።
533,1,Complaint,ጓደኞች ስለ ድልድይ ቅሬታ አለው።
534,0,Assertion,ሹፌሩ ዜና አላት።
535,3,Promise,በማታ ሁሉም ትምህርት ያመጣል።
536,0,Assertion,እናንተ ነገ ገበያ ይገኛል።
537,5,Request,እባክዎ ጊዜ ይላኩልኝ።
538,0,Assertion,በሳምንት እሷ ትምህርት ቤት ነበር።
539,2,Phatic,እንኳን ደህና ኑሪ ወጣቱ።
540,1,Complaint,ለምን ጉብኝት እንዲህ ከባድ ነው?
541,7,Suggestion,እሱ ሙያ ቢያደርግ ይሻላል።
542,8,Warning,አዛውንቶች እረፍት አትንካ።
543,1,Complaint,ለምን እናቶች መንገድ አልሰጠኝም?
544,7,Suggestion,ምናልባት አዲስ ቤት መግዛት?
545,7,Suggestion,ምናልባት አሮጌ ቤት መግዛት?
546,3,Promise,እናቴ ትናንት ትመጣለች ብሎ ቃል ገብቷል።
547,2,Phatic,እግዚአብሔር ይጠብቅህ ሹፌሩ።
548,2,Phatic,እንዴት ነሽ አባቶች በቅርቡ?
549,4,Refusal,ባለቤቴ መድሃኒት አይፈልግም።
550,5,Request,ይህን ጤና ማየት እችላለሁ?
551,7,Suggestion,ምናልባት አዲስ መኪና መግዛት?
552,3,Promise,ቃል እገባለሁ ጉብኝት እንደሚሆን።
553,6,Sarcasm/Irony,አዎ፣ ይህ ውሳኔ በጣም ጠቃሚ ነው... (በሳቅ)።
554,2,Phatic,መልካም ጊዜ ይሁንልህ ጓደኛዬ።
555,4,Refusal,ልጆች ሙዚቃ አይፈልግም።
556,6,Sarcasm/Irony,አዎ፣ ይህ ስብሰባ በጣም ጠቃሚ ነው... (በሳቅ)።
557,7,Suggestion,ምናልባት ንጹህ ብር መግዛት?
558,2,Phatic,መልካም ጊዜ ይሁንልሽ እህቶች።
559,8,Warning,ታካሚዎች ዜና አትንካ።
560,8,Warning,ተጠንቀቅ! ስብሰባ ፈጣን ነው።
561,2,Phatic,ሰላም ታካሚዎች፣ ምን ሰራህ ከ ፓርክ?
562,4,Refusal,ንግግር አልፈልግም፣ አመሰግናለሁ።
563,7,Suggestion,ምናልባት አደገኛ ስራ መግዛት?
564,5,Request,ከፈቀድክ ሙዚቃ ውሰድ።
565,3,Promise,ትናንት እህቴ ፈቃድ ያመጣል።
566,7,Suggestion,እንዴት ቢሆን ጤና ብናደርግ?
567,2,Phatic,ሰላም ፖሊሱ፣ እንዴት ነሽ?
568,4,Refusal,ደንበኞች ችግር አይፈልግም።
569,1,Complaint,ለምን መኪና እንዲህ ከባድ ነው?
570,1,Complaint,በማለዳ አለቆች ፊልም አላገኘም።
571,5,Request,እኛ ጉብኝት ማግኘት ይችላል?
572,5,Request,እኔ ስልጠና ማግኘት ይችላል?
573,0,Assertion,ወረቀት ፈጣን ነው።
574,1,Complaint,አንቺ ከ ቦታ ጋር ችግር አለው።
575,4,Refusal,ሴቶች መጽሐፍ አይፈልግም።
576,6,Sarcasm/Irony,አዎ፣ መጽሐፍ በጣም አስፈላጊ ነው ለሁሉም... (በተቃራኒ)።
577,8,Warning,ተጠንቀቅ! ጊዜ ርካሽ ነው።
578,0,Assertion,ይህ እረፍት ትልቅ መሆኑን እረጋገጣለሁ።
579,7,Suggestion,እኔ ንግግር እንድታደርግ እመክራለሁ።
580,6,Sarcasm/Irony,እርግጥ ነው፣ መረጃ በጣም ያሳዝናል ነው... (በቀልድ)።
581,4,Refusal,አንድ ሰው እቅድ አይፈልግም።
582,0,Assertion,ሙዚቃ ያሳዝናል ነው።
583,0,Assertion,ይህ ፈቃድ ደህንነቱ የተጠበቀ መሆኑን እረጋገጣለሁ።
584,8,Warning,እናንተ ሀሳብ አትንካ።
585,3,Promise,አትጨነቅ፣ ስብሰባ እከፍላለሁ።
586,5,Request,እባክዎ እድል ይላኩልኝ።
587,1,Complaint,አንዳንድ ሰዎች ስለ ኮንትራት ቅሬታ አለው።
588,0,Assertion,ወጣቶች ህንፃ አለው።
589,5,Request,ልጆች ምግብ ማግኘት ይችላል?
590,7,Suggestion,ምናልባት ያሳዝናል ክፍያ መግዛት?
591,1,Complaint,ለምን ጉዞ እንዲህ አስደሳች ነው?
592,6,Sarcasm/Irony,አዎ፣ ደስታ በጣም አስፈላጊ ነው ለሁሉም... (በተቃራኒ)።
593,6,Sarcasm/Irony,እርግጥ፣ ድልድይ በጣም ውድ ነው... (በአስቂኝ)።
594,0,Assertion,በማታ አስተማሪው ባህር ዳር ነበር።
595,2,Phatic,እንዴት ነው ጤንነትህ በማለዳ?
596,1,Complaint,እናንተ ከ ዕድል ጋር ችግር አለው።
597,7,Suggestion,እንዴት ቢሆን ስልክ ብናደርግ?
598,3,Promise,እኔ ኮንትራት እሰጥሃለሁ።
599,8,Warning,ተጠንቀቅ! ክፍያ አሮጌ ነው።
600,5,Request,አስተናጋጁ ውሳኔ ማግኘት ይችላል?
601,5,Request,እህቴ መረጃ ማግኘት ይችላል?
602,1,Complaint,ለምን እንግዶች መፍትሄ አልሰጠኝም?
603,6,Sarcasm/Irony,እሱ ሁልጊዜ ትክክለኛ ውሳኔ ያደርጋል... (በቀልድ)።
604,6,Sarcasm/Irony,አዎ፣ ይህ ዕድል በጣም ጠቃሚ ነው... (በሳቅ)።
605,3,Promise,አንዳንድ ሰዎች በሳምንት ትመጣለች ብሎ ቃል ገብቷል።
606,8,Warning,ወንድሜ ጉብኝት አትንካ።
607,3,Promise,በቀን እህቶች መጽሐፍ ታመጣለች።
608,4,Refusal,ወንዶች ፊልም አይፈልግም።
609,3,Promise,በማታ ወጣቱ አገልግሎት ታመጣለች።
610,1,Complaint,በቅርቡ እንግዶች ቤት አላገኘም።
611,0,Assertion,አስተናጋጁ ጉዞ ያሳዝናል ናቸው።
612,0,Assertion,ዳኛው ጤና አለው።
613,7,Suggestion,ወንዶች ቤት ቢያደርግ ይሻላል።
614,4,Refusal,እንግዶች ኮምፒውተር አይፈልግም።
615,1,Complaint,ለምን ፊልም እንዲህ ደህንነቱ የተጠበቀ ነው?
616,8,Warning,ጓደኞች እድል አትንካ።
617,5,Request,ይህን ዕረፍት ማየት እችላለሁ?
618,8,Warning,ተጠንቀቅ! ምክር ጥሩ ነው።
619,6,Sarcasm/Irony,ሁሉም ሁልጊዜ ይረዳል... (በቀልድ)።
620,2,Phatic,ደህና ቀን ይሁንልህ ከ መስሪያ ቤት።
621,1,Complaint,ለምን ኮንትራት እንዲህ ትንሽ ነው?
622,0,Assertion,እውነቱን ለመናገር ቦታ ደስ የሚል ነው።
623,4,Refusal,ልጄ ፈቃድ አይፈልግም።
624,5,Request,እህቶች ስራ ማግኘት ይችላል?
625,0,Assertion,ትናንት እህቶች ሬስቶራንት ነበር።
626,6,Sarcasm/Irony,ሹፌሩ ሁልጊዜ ትክክለኛ ውሳኔ ያደርጋል... (በቀልድ)።
627,2,Phatic,ሰላም አስተማሪው፣ እንዴት ነሽ?
628,2,Phatic,እንዴት ነው ስራሽ በሳምንት?
629,8,Warning,ወንድሞች ውሃ አትንካ።
630,6,Sarcasm/Irony,እርግጥ ነው፣ በሳምንት ሁሉም ይረዳል... (በአስቂኝ)።
631,7,Suggestion,መምህራን ቤት ቢያደርግ ይሻላል።
632,7,Suggestion,እንደእኔ አስተያየት ጨዋታ መቀየር ይሻላል።
633,2,Phatic,ሰላም ባለቤቴ፣ እንዴት አለፈ ቀኑ?
634,7,Suggestion,እንዴት ቢሆን እርዳታ ብናደርግ?
635,4,Refusal,ታካሚዎች አገልግሎት አይፈልግም።
636,5,Request,እንግዶች ጨዋታ ማግኘት ይችላል?
637,4,Refusal,ይቅርታ፣ ጉዞ አልሰጥም።
638,6,Sarcasm/Irony,እንዴት ያለ ፍጹም ሽልማት ነው! (በሳቅ)።
639,1,Complaint,ዳኛው ከ ስልጠና ጋር ችግር አለው።
640,6,Sarcasm/Irony,እርግጥ ነው፣ ውሳኔ በጣም አስቸጋሪ ነው... (በቀልድ)።
641,7,Suggestion,ምናልባት አስፈላጊ ወረቀት መግዛት?
642,1,Complaint,እኛ ስለ ሀሳብ ቅሬታ አለው።
643,5,Request,እባክዎ ጉብኝት ያድርጉልኝ።
644,6,Sarcasm/Irony,አዎ፣ ይህ እቅድ በጣም ጠቃሚ ነው... (በሳቅ)።
645,7,Suggestion,ምናልባት ፈጣን ፊልም መግዛት?
646,3,Promise,ፖሊሱ ከዚህ በፊት ትመጣለች ብሎ ቃል ገብቷል።
647,3,Promise,እኔ ደብዳቤ አላረሳም።
648,5,Request,መምህራን ድርጊት ማግኘት ይችላል?
649,4,Refusal,አለቃዬ ጨዋታ አይፈልግም።
650,8,Warning,ተጠንቀቅ! ወረቀት አስደሳች ነው።
