id,text,label,label_id,template_id,split
268,አልቻልኩም፣ ስጦታውን በሚቀጥለው ሳምንት ማምጣት አልቻልኩም።,Refusal,2,Refusal_06,train
269,እባክዎ መጽሐፉን ዛሬ ጠዋት ይላኩልኝ።,Request,0,Request_14,train
270,እባክዎ ቦታውን በፍጥነት ያስይዙልኝ።,Request,0,Request_12,train
271,እባክዎ ስጦታውን በሚቀጥለው ሳምንት ያድርሱልኝ።,Request,0,Request_06,train
272,መጽሐፉ በዚህ አመት አልደረሰኝም።,Complaint,6,Complaint_09,train
273,ይቅርታ፣ ትዕዛዙን በፍጥነት መላክ አልችልም።,Refusal,2,Refusal_02,train
274,ውሳኔውን ነገ አሳውቃለሁ።,Promise,8,Promise_11,train
275,ተጠንቀቅ፣ ለአጋሬ ካልላክ ችግር ይፈጥራል።,Warning,4,Warning_02,val
276,የኮንትራቱ ዋጋ ተቀይሯል።,Assertion,1,Assertion_09,test
277,ማስጠንቀቂያ፣ ትዕዛዙን በዚህ ወር ካላጠናቀቅክ ቅጣት አለ።,Warning,4,Warning_01,train
278,የትዕዛዙ ችግር ከባለፈው ሳምንት ጀምሮ ከሰራተኛው ጋር እፈታለሁ።,Promise,8,Promise_00,train
279,እባክሽ ምግቡን በሚቀጥለው ሳምንት አዘጋጅልኝ።,Request,0,Request_13,train
280,ክፍያውን በፍጥነት አደርጋለሁ።,Promise,8,Promise_03,test
281,እባክዎ ሪፖርቱን በሚቀጥለው ወር ይላኩልኝ።,Request,0,Request_10,train
282,መጽሐፉን ዛሬ አመልሳለሁ።,Promise,8,Promise_09,train
283,ቦታው ነፃ ነው።,Assertion,1,Assertion_10,val
284,እባክዎ ፋይሉን ለደንበኛው ዛሬ ማታ ይላኩልኝ።,Request,0,Request_11,test
285,ትዕዛዙ ዛሬ ጠዋት አልደረሰኝም።,Complaint,6,Complaint_01,train
286,ተጠንቀቅ፣ ለፖሊሱ ካልላክ ችግር ይፈጥራል።,Warning,4,Warning_02,train
287,የፓኬጁ ዋጋ ተቀይሯል።,Assertion,1,Assertion_09,train
288,የኮንትራቱ ችግር ከትናንት ጀምሮ ከወንድሜ ጋር እፈታለሁ።,Assertion,1,Assertion_00,train
289,አይ፣ አሁን ውሉ ማድረግ አልችልም።,Refusal,2,Refusal_01,train
290,አይ፣ አሁን ኮንትራቱ ማድረግ አልችልም።,Refusal,2,Refusal_01,test
291,ውሉን ዛሬ ማታ እፈርማለሁ።,Promise,8,Promise_04,train
292,እንደሚመስለኝ ትዕዛዙን ነገ ማጠናቀቅ ይሻላል።,Suggestion,3,Suggestion_04,train
293,ጤና ይስጥልኝ፣ ስራ እንዴት ነው?,Phatic,7,Phatic_02,train
294,አዎ፣ ስራው ተጠናቀቀ... በጣም ፈጣን!,Sarcasm/Irony,5,Sarcasm/Irony_12,val
295,ስጦታው በዚህ ሳምንት ደርሷል።,Assertion,1,Assertion_01,train
296,እንደሚመስለኝ ትዕዛዙን ዛሬ ማጠናቀቅ ይሻላል።,Suggestion,3,Suggestion_04,train
297,አዎ፣ መጽሐፉ ተመልሷል... በጣም ቀላል!,Sarcasm/Irony,5,Sarcasm/Irony_10,test
298,እባክዎ ቦታውን ዛሬ ማታ ያስይዙልኝ።,Request,0,Request_12,train
299,አዎ፣ ስራው ተጠናቀቀ... በጣም ፈጣን!,Sarcasm/Irony,5,Sarcasm/Irony_12,train
300,እባክዎ አገልግሎቱን ነገ ማታ ይላኩልኝ።,Request,0,Request_00,test
301,ስጦታውን ነገ አደርሳለሁ።,Promise,8,Promise_01,train
302,እባክሽ ምግቡን አሁን አዘጋጅልኝ።,Request,0,Request_13,train
303,መጽሐፉን በሚቀጥለው ወር አመልሳለሁ።,Promise,8,Promise_09,train
304,እባክሽ ምግቡን በሚቀጥለው ወር አዘጋጅልኝ።,Request,0,Request_13,train
305,ማስጠንቀቂያ፣ ምግቡን በሚቀጥለው ወር ካላዘጋጀህ ችግር ይፈጥራል።,Warning,4,Warning_09,val
306,ጤና ይስጥልኝ፣ ቤተሰብ እንዴት ናቸው?,Phatic,7,Phatic_06,train
307,ተጠንቀቅ፣ ትዕዛዙን በሚቀጥለው ወር ካላደረግክ ችግር ይፈጥራል።,Warning,4,Warning_00,test
308,እንደምን አደርክ?,Phatic,7,Phatic_03,train
309,የጓደኛዋ ውሳኔ ትክክል ነው።,Assertion,1,Assertion_12,train
310,እንደምን አደርክ?,Phatic,7,Phatic_03,test
311,ስጦታው ገና ወደ ቤት ነገ አልደረሰኝም።,Complaint,6,Complaint_00,val
312,ክፍያው በፍጥነት አልተከፈለም።,Complaint,6,Complaint_03,train
313,ተጠንቀቅ፣ ቦታውን በሚቀጥለው ወር ካላስያዝክ ይያዛል።,Warning,4,Warning_08,train
314,የትዕዛዙ ችግር ከማክሰኞ ጀምሮ ከደንበኛው ጋር እፈታለሁ።,Promise,8,Promise_00,val
315,እርግጥ ነው፣ ክፍያው ተከፍሏል... በጣም ቀላል!,Sarcasm/Irony,5,Sarcasm/Irony_03,train
316,ማስጠንቀቂያ፣ ክፍያውን አሁን ካላደረግክ አገልግሎት ይቋረጣል።,Warning,4,Warning_03,test
317,ይሻላል አገልግሎቱን ለሰራተኛው ማሳወቅ።,Suggestion,3,Suggestion_02,train
318,እባክሽ ፓኬጁን አሁን አምጪልኝ።,Request,0,Request_01,train
319,ይቅርታ፣ መረጃውን ማጋራት አልችልም።,Refusal,2,Refusal_08,train
320,ሀሳቤ ውሉን ዛሬ ማታ መፈረም ነው።,Suggestion,3,Suggestion_05,train
321,ለቤተሰቤ በዚህ አመት አልደወሉልኝም።,Complaint,6,Complaint_14,train
322,ክፍያውን ነገ ማታ አደርጋለሁ።,Promise,8,Promise_03,train
323,መረጃው ትክክል ነው።,Assertion,1,Assertion_04,train
324,የአባቴ ውሳኔ ትክክል ነው።,Assertion,1,Assertion_12,val
325,እርግጥ ነው፣ ሪፖርቱ ዝግጁ ነው... በጣም ፈጣን!,Sarcasm/Irony,5,Sarcasm/Irony_05,val
326,እንደምን አደረሽ?,Phatic,7,Phatic_09,train
327,ስራውን በሚቀጥለው ቀን አጠናቅቃለሁ።,Promise,8,Promise_12,train
328,የስራው ሁኔታ ጥሩ ነው።,Assertion,1,Assertion_03,test
329,ማስጠንቀቂያ፣ ምግቡን በሚቀጥለው ሳምንት ካላዘጋጀህ ችግር ይፈጥራል።,Warning,4,Warning_09,train
330,ተጠንቀቅ፣ ሸቀጡን ዛሬ ማታ ካላደረግክ ችግር ይፈጥራል።,Warning,4,Warning_00,train
331,አዎ፣ ለእህቴ ደውያለሁ... በጣም ቀላል!,Sarcasm/Irony,5,Sarcasm/Irony_14,train
332,መረጃው ነገ ማታ አልደረሰኝም።,Complaint,6,Complaint_06,train
333,ማስጠንቀቂያ፣ ሪፖርቱን ነገ ካላቀረብክ ቅጣት አለ።,Warning,4,Warning_05,train
334,ይሻላል ክፍያውን በፍጥነት ማድረግ።,Suggestion,3,Suggestion_08,train
335,ተጠንቀቅ፣ ስጦታውን ዛሬ ጠዋት ካላመጣህ ችግር ይፈጥራል።,Warning,4,Warning_06,train
336,እባክሽ ስራውን አሁን አምጪልኝ።,Request,0,Request_01,train
337,ሀሳቤ መረጃውን ለአለቃዬ ማጋራት ነው።,Suggestion,3,Suggestion_11,train
338,አይደለም፣ ውሉን ነገ ማታ ማረጋገጥ አልችልም።,Refusal,2,Refusal_04,train
339,ውሉ በሚቀጥለው ቀን ተፈርሟል።,Assertion,1,Assertion_07,train
340,መረጃው ነገ አልደረሰኝም።,Complaint,6,Complaint_06,train
341,ጤና ይስጥልኝ፣ ጓደኛዋ እንዴት ነው?,Phatic,7,Phatic_10,train
342,እርግጥ ነው፣ ስጦታው ጥሩ ነው... በጣም ጥሩ!,Sarcasm/Irony,5,Sarcasm/Irony_13,train
343,እባክዎ ክፍያውን በሚቀጥለው ሳምንት ያረጋግጡልኝ።,Request,0,Request_08,test
344,ምግቡ በዚህ ሳምንት አልደረሰኝም።,Complaint,6,Complaint_08,train
345,እባክዎ ቦታውን በዚህ አመት ያስይዙልኝ።,Request,0,Request_12,train
346,እንደሚመስለኝ ትዕዛዙን በሚቀጥለው ወር ማጠናቀቅ ይሻላል።,Suggestion,3,Suggestion_04,test
347,ስራውን በሚቀጥለው ወር አጠናቅቃለሁ።,Promise,8,Promise_12,test
348,አዎ፣ ስራው ተጠናቀቀ... በጣም ፈጣን!,Sarcasm/Irony,5,Sarcasm/Irony_12,train
349,አልቻልኩም፣ ስጦታውን በሚቀጥለው ሳምንት ማምጣት አልቻልኩም።,Refusal,2,Refusal_06,val
350,እንደምን አደርክ?,Phatic,7,Phatic_03,train
351,ይሻላል ደብዳቤውን ለደንበኛው ማሳወቅ።,Suggestion,3,Suggestion_02,train
352,ሀሳቤ ውሉን አሁን መፈረም ነው።,Suggestion,3,Suggestion_05,train
353,እንዴት ነህ ጓደኛ?,Phatic,7,Phatic_12,train
354,የትዕዛዙ ችግር ከሰኞ ጀምሮ ከአስተዳዳሪው ጋር እፈታለሁ።,Promise,8,Promise_00,train
355,ማስጠንቀቂያ፣ መረጃውን ነገ ጠዋት ካላረጋገጥክ ችግር ይፈጥራል።,Warning,4,Warning_13,train
356,አዎ፣ ውሉ ተፈርሟል... በጣም ቀላል ነበር!,Sarcasm/Irony,5,Sarcasm/Irony_04,train
357,እንደኔ ሀሳብ ሪፖርቱን በፍጥነት ማቅረብ ይሻላል።,Suggestion,3,Suggestion_07,train
358,እባክዎ መረጃውን በዚህ አመት ይላኩልኝ።,Request,0,Request_07,val
359,ማስጠንቀቂያ፣ ክፍያውን ዛሬ ጠዋት ካላደረግክ አገልግሎት ይቋረጣል።,Warning,4,Warning_03,test
360,ነጋዴው፣ ስራ በሬስቶራንት እንዴት ነው?,Phatic,7,Phatic_00,train
361,ክፍያው ነገ አልተከፈለም።,Complaint,6,Complaint_03,train
362,እንዴት ነህ ጓደኛ?,Phatic,7,Phatic_12,train
363,እባክሽ ደብዳቤውን ዛሬ ማታ አምጪልኝ።,Request,0,Request_09,train
364,ጤና ይስጥልኝ፣ ዛሬ እንዴት ነው?,Phatic,7,Phatic_13,test
365,መጽሐፉ ነገ አልደረሰኝም።,Complaint,6,Complaint_09,train
366,የፖሊሱ አገልግሎት መጥፎ ነው።,Complaint,6,Complaint_10,train
367,እባክሽ ፓኬጁን በቅርቡ አምጪልኝ።,Request,0,Request_01,train
368,አይ፣ አሁን ኮንትራቱ ማድረግ አልችልም።,Refusal,2,Refusal_01,test
369,አልፈልግም፣ ቦታውን ማስያዝ አልችልም።,Refusal,2,Refusal_09,test
370,አልፈልግም፣ ፋይሉን አልቀበልም።,Refusal,2,Refusal_03,test
371,እባክዎ መረጃውን ነገ ጠዋት ይላኩልኝ።,Request,0,Request_07,train
372,ጤና ይስጥልኝ፣ ዛሬ እንዴት ነው?,Phatic,7,Phatic_13,train
373,ተጠንቀቅ፣ ቦታውን ነገ ማታ ካላደረግክ ችግር ይፈጥራል።,Warning,4,Warning_00,train
374,እርግጥ ነው፣ ውሳኔው ትክክል ነው... በጣም ጥሩ!,Sarcasm/Irony,5,Sarcasm/Irony_11,train
375,አዎ፣ ሸቀጡን በዚህ ወር አደረግኩት... ትክክል ነው!,Sarcasm/Irony,5,Sarcasm/Irony_00,train
376,የክፍያው ሁኔታ ጥሩ ነው።,Assertion,1,Assertion_03,train
377,ሪፖርቱ ነገ ማታ አልቀረበም።,Complaint,6,Complaint_05,train
378,ሪፖርቱን በሚቀጥለው ቀን አቀርባለሁ።,Promise,8,Promise_05,train
379,ማስጠንቀቂያ፣ መጽሐፉን ዛሬ ማታ ካላረጋገጥክ ችግር ይፈጥራል።,Warning,4,Warning_13,train
380,እርግጥ ነው፣ መረጃው ትክክል ነው... በጣም ግልጽ!,Sarcasm/Irony,5,Sarcasm/Irony_07,train
381,እባክዎ ትዕዛዙን ለእህቴ አሁን ይላኩልኝ።,Request,0,Request_03,train
382,ይቅርታ፣ ትዕዛዙን ዛሬ ማታ መላክ አልችልም።,Refusal,2,Refusal_02,train
383,ነጋዴው፣ ስራ በጤና ጣቢያ እንዴት ነው?,Phatic,7,Phatic_00,train
384,የትዕዛዙ ችግር ከአርብ ጀምሮ ከጓደኛዬ ጋር እፈታለሁ።,Promise,8,Promise_00,val
385,እባክዎ ስጦታውን በቅርቡ ያድርሱልኝ።,Request,0,Request_06,train
386,ማስጠንቀቂያ፣ ትዕዛዙን በቅርቡ ካላጠናቀቅክ ቅጣት አለ።,Warning,4,Warning_01,train
387,ሀሳቤ ውሉን በፍጥነት መፈረም ነው።,Suggestion,3,Suggestion_05,train
388,አዎ፣ ውሉ ተፈርሟል... በጣም ቀላል ነበር!,Sarcasm/Irony,5,Sarcasm/Irony_04,val
389,የወንድሜ ስራ በፖስታ ቤት ጥሩ ነው።,Assertion,1,Assertion_06,test
390,አይ፣ መጽሐፉን ማበደር አልችልም።,Refusal,2,Refusal_13,train
391,ተጠንቀቅ፣ መጽሐፉን ዛሬ ካላመለስክ ቅጣት አለ።,Warning,4,Warning_10,train
392,እንዴት ነህ ጓደኛ?,Phatic,7,Phatic_12,test
393,እባክዎ ክፍያውን ነገ ያረጋግጡልኝ።,Request,0,Request_08,train
394,አይ፣ መጽሐፉን ማበደር አልችልም።,Refusal,2,Refusal_13,train
395,እንዴት ነሽ?,Phatic,7,Phatic_05,val
396,አዎ፣ ስጦታው ደርሷል... በጣም ጥሩ!,Sarcasm/Irony,5,Sarcasm/Irony_06,train
397,እባክዎ ትዕዛዙን ለአለቃዬ በሚቀጥለው ቀን ይላኩልኝ።,Request,0,Request_03,val
398,ክፍያው ተከፍሏል።,Assertion,1,Assertion_05,test
399,እርግጥ ነው፣ ክፍያው ተከፍሏል... በጣም ቀላል!,Sarcasm/Irony,5,Sarcasm/Irony_03,train
400,ይቅርታ፣ ለሰራተኛው መላክ አልችልም።,Refusal,2,Refusal_05,train
401,ምናልባት መጽሐፉን በሚቀጥለው ሳምንት ማድረግ ይሻላል።,Suggestion,3,Suggestion_00,train
402,ሀሳቤ ውሉን አሁን መፈረም ነው።,Suggestion,3,Suggestion_05,train
403,ስጦታውን በፍጥነት አረጋግጣለሁ።,Promise,8,Promise_13,test
404,እባክዎ ክፍያውን በሚቀጥለው ቀን ያረጋግጡልኝ።,Request,0,Request_08,train
405,የስራው ጥራት ዝቅተኛ ነው።,Complaint,6,Complaint_11,train
406,ሪፖርቱን ነገ ጠዋት አቀርባለሁ።,Promise,8,Promise_05,train
407,አዎ፣ ቦታው ነፃ ነው... በጣም ምቹ!,Sarcasm/Irony,5,Sarcasm/Irony_08,train
408,ተጠንቀቅ፣ ለፖሊሱ ካልላክ ችግር ይፈጥራል።,Warning,4,Warning_02,val
409,ውሳኔውን በዚህ ወር አሳውቃለሁ።,Promise,8,Promise_11,train
410,አልችልም፣ ምግቡን በቅርቡ ማዘጋጀት አልቻልኩም።,Refusal,2,Refusal_12,train
411,ቦታውን በፍጥነት አስይዛለሁ።,Promise,8,Promise_07,val
412,እርግጥ ነው፣ ክፍያው ተከፍሏል... በጣም ቀላል!,Sarcasm/Irony,5,Sarcasm/Irony_03,test
413,እርግጥ ነው፣ ሸቀጡ ጥሩ ነው... በጣም ጥሩ!,Sarcasm/Irony,5,Sarcasm/Irony_13,train
414,ውሉ ነገ አልተፈረመም።,Complaint,6,Complaint_04,train
415,ክፍያው ተከፍሏል።,Assertion,1,Assertion_05,train
416,እርግጥ ነው፣ ክፍያው ተከፍሏል... በጣም ቀላል!,Sarcasm/Irony,5,Sarcasm/Irony_03,train
417,ውሳኔው ዛሬ ማታ አልተሰጠም።,Complaint,6,Complaint_13,train
418,አዎ፣ ስጦታው ደርሷል... በጣም ጥሩ!,Sarcasm/Irony,5,Sarcasm/Irony_06,train
419,ይሻላል ውሳኔውን በዚህ ሳምንት ማሳወቅ።,Suggestion,3,Suggestion_14,train
420,ምናልባት ክፍያውን በሚቀጥለው ቀን ማድረግ ይሻላል።,Suggestion,3,Suggestion_00,train
421,ሪፖርቱን ነገ ማታ አቀርባለሁ።,Promise,8,Promise_05,val
422,ለወንድሜ ነገ ጠዋት አልደወሉልኝም።,Complaint,6,Complaint_14,val
423,አልፈልግም፣ ቦታውን ማስያዝ አልችልም።,Refusal,2,Refusal_09,val
424,ቦታው ነፃ ነው።,Assertion,1,Assertion_10,train
425,ይሻላል ክፍያውን ነገ ጠዋት ማድረግ።,Suggestion,3,Suggestion_08,train
426,እንደሚመስለኝ ስጦታውን ነገ ጠዋት ማምጣት ይሻላል።,Suggestion,3,Suggestion_10,train
427,ሰላም ነው ወንድሜ?,Phatic,7,Phatic_11,val
428,እባክዎ ውሳኔውን አሁን ይላኩልኝ።,Request,0,Request_04,train
429,ቦታው ነፃ ነው።,Assertion,1,Assertion_10,val
430,አዎ፣ ደብዳቤውን በሚቀጥለው ቀን አደረግኩት... ትክክል ነው!,Sarcasm/Irony,5,Sarcasm/Irony_00,train
431,የትዕዛዙ ችግር ከሐሙስ ጀምሮ ከጓደኛዋ ጋር እፈታለሁ።,Promise,8,Promise_00,train
432,ማስጠንቀቂያ፣ ሪፖርቱን በሚቀጥለው ቀን ካላቀረብክ ቅጣት አለ።,Warning,4,Warning_05,train
433,ስራው በቅርቡ አልተጠናቀቀም።,Complaint,6,Complaint_12,val
434,ሰላም፣ ስራ በሆስፒታል እንዴት ነው?,Phatic,7,Phatic_08,train
435,እባክዎ ሪፖርቱን በሚቀጥለው ሳምንት ይላኩልኝ።,Request,0,Request_10,test
436,እባክዎ ስራውን በሚቀጥለው ቀን ይላኩልኝ።,Request,0,Request_00,train
437,እባክዎ መጽሐፉን በቅርቡ ይላኩልኝ።,Request,0,Request_14,train
438,ይቅርታ፣ ለሰራተኛው መጥራት አልችልም።,Refusal,2,Refusal_11,train
439,ውሳኔው አሁን አልተሰጠም።,Complaint,6,Complaint_13,train
440,ውሳኔው በሚቀጥለው ሳምንት አልተሰጠም።,Complaint,6,Complaint_13,train
441,የአለቃዬ ስራ በሬስቶራንት ጥሩ ነው።,Assertion,1,Assertion_06,test
442,አልፈልግም፣ ሸቀጡን አልቀበልም።,Refusal,2,Refusal_03,train
443,የምግቡ ዋጋ ተቀይሯል።,Assertion,1,Assertion_09,train
444,ሀሳቤ ውሉን ነገ መፈረም ነው።,Suggestion,3,Suggestion_05,train
445,እንደኔ ሀሳብ ደብዳቤውን በቅርቡ መላክ ይሻላል።,Suggestion,3,Suggestion_01,train
446,ውሉ በፍጥነት ተፈርሟል።,Assertion,1,Assertion_07,train
447,ሰላም፣ እንዴት ነህ?,Phatic,7,Phatic_01,train
448,ምክሬ ቦታውን አሁን ማስያዝ ነው።,Suggestion,3,Suggestion_09,train
449,አልፈልግም፣ ቦታውን ማስያዝ አልችልም።,Refusal,2,Refusal_09,train
450,እርግጥ ነው፣ ምግቡ ዝግጁ ነው... በጣም ጣፋጭ!,Sarcasm/Irony,5,Sarcasm/Irony_09,train
451,አይ፣ ክፍያውን አሁን ማድረግ አልችልም።,Refusal,2,Refusal_07,train
452,የሰነዱ ችግር ከባለፈው ሳምንት ጀምሮ አልተፈታም።,Complaint,6,Complaint_02,train
453,ማስጠንቀቂያ፣ ምግቡን ዛሬ ማታ ካላዘጋጀህ ችግር ይፈጥራል።,Warning,4,Warning_09,train
